HGNC	Mouse symbol	EnsembleID	baseMean	log2FC.HT	FC.HT	p-value.HT	adjusted p-value.HT	log2FC.HM	FC.HM	p-value.HM	adjusted p-value.HM
ATCAY	Atcay	ENSMUSG00000034958	6894.23381452321	-0.0832154483304302	-1.05937652741072	0.0346432594480769	0.248026406638349	-0.0207613399043161	-1.01449470831645	0.597224626391655	0.913352779289272
HINFP	Hinfp	ENSMUSG00000032119	784.353453841276	0.174122151332438	1.12827766338655	0.0346448881104084	0.248026406638349	0.224922929240836	1.16871481253611	0.00622883556094637	0.151618949480686
DPM2	Dpm2	ENSMUSG00000026810	881.418945129615	-0.140792885329764	-1.10251087419895	0.0347105945325336	0.248314766717748	-0.0333730205967898	-1.02340204449384	0.613529427837442	0.917812378139366
THEM6	Them6	ENSMUSG00000056665	1304.44136262523	-0.148196556599282	-1.10818331941532	0.0347294929888175	0.248314766717748	-0.12262279105795	-1.08871232196458	0.0794707692042607	0.502345003831884
RNF11	Rnf11	ENSMUSG00000028557	6245.12221991658	0.101821362150692	1.07312740104037	0.0348937275810259	0.2491710158176	0.076995984697748	1.05481938129548	0.110639345365194	0.564135623142419
FGD5	Fgd5	ENSMUSG00000034037	227.505646012117	-0.320318744932787	-1.24860638196695	0.034943802528469	0.249369658298705	-0.116427771405343	-1.08404734849665	0.440240744248192	0.849413782796159
EGFL7	Egfl7	ENSMUSG00000026921	740.942802661618	-0.173893039260372	-1.12809849765787	0.0349807191663735	0.249459970378031	-0.051632947418308	-1.03643737555995	0.528646768963251	0.885114616746102
ERBIN	Erbin	ENSMUSG00000021709	1999.53000979025	0.147006455333878	1.10726953894685	0.035000988346507	0.249459970378031	-0.130961304142079	-1.09502309977242	0.0615548888477613	0.453578353308473
RPL17	Rpl17	ENSMUSG00000062328	3356.09378085577	-0.0779322336011547	-1.05550413723999	0.0350867639444671	0.249731026479429	-0.10930880557936	-1.07871130267615	0.00307030576421018	0.106999931032422
KLF2	Klf2	ENSMUSG00000055148	212.753093944676	-0.34806995502915	-1.27285665349289	0.0350955347619534	0.249731026479429	-0.277451651432073	-1.21205204716658	0.0910982954723592	0.525664025834565
HLF	Hlf	ENSMUSG00000003949	7334.01546190591	-0.134271530117398	-1.09753848622784	0.0351058877816048	0.249731026479429	0.0295383989383291	1.02068549750243	0.642615274503453	0.927666860101458
CDC73	Cdc73	ENSMUSG00000026361	1535.76049252507	0.15874503073944	1.1163156567156	0.0351364810363225	0.249790059347054	0.30717229810662	1.23728023570202	4.5588136400785e-05	0.00766168616605192
ZGRF1	Zgrf1	ENSMUSG00000051278	287.065601169168	0.314456240229598	1.24354286674956	0.035182700376319	0.249844412142089	0.162056886480444	1.11888121843952	0.279210906892612	0.752461135838359
AGBL5	Agbl5	ENSMUSG00000029165	414.251959010802	0.22563383664217	1.16929085440645	0.0352050219823768	0.249844412142089	0.181648835447817	1.13417938218358	0.0903336810705963	0.525033692017889
GRAMD2A	Gramd2	ENSMUSG00000074259	476.190830361391	0.178276308320778	1.13153115558184	0.0352196437674792	0.249844412142089	0.187813027714354	1.13903574940589	0.0263354916790659	0.318592264573841
KCNJ12	Kcnj12	ENSMUSG00000042529	311.39190293973	-0.20069458062375	-1.14925152506589	0.0352673661518521	0.249844412142089	-0.07438996800555	-1.0529157248677	0.428453749265776	0.846798770417654
TNKS2	Tnks2	ENSMUSG00000024811	5023.77422965422	0.0981607647142095	1.07040797120368	0.035279104932185	0.249844412142089	0.137366702745502	1.09989568414377	0.00318725966309313	0.108734589275523
CAPN7	Capn7	ENSMUSG00000021893	1143.45957044212	0.117095852343554	1.08454946367897	0.035318307080645	0.249844412142089	0.167268909170323	1.12293070970291	0.00254969686611489	0.0953946425183661
CLDN11	Cldn11	ENSMUSG00000037625	2054.76120171682	-0.41703360338515	-1.33517940205476	0.0353515408665967	0.249844412142089	-0.523713655212276	-1.43765116084466	0.0082331536179809	0.175736003562411
FBXO2	Fbxo2	ENSMUSG00000041556	1893.87793359287	-0.16044648743606	-1.1176329712917	0.0353771962014576	0.249844412142089	-0.151117139049822	-1.11042899080853	0.0470583859638691	0.400931190498317
FASTK	Fastk	ENSMUSG00000028959	2376.40694951539	-0.122339767785381	-1.08849876283155	0.0354121682181675	0.249844412142089	-0.10699895678865	-1.07698559742555	0.065132890623464	0.468993469428967
ABI2	Abi2	ENSMUSG00000026782	7155.11831386988	0.117353388642582	1.08474308449177	0.035433034405786	0.249844412142089	0.114038539713616	1.08225355512967	0.0409035754413892	0.376841595786047
BCAM	Bcam	ENSMUSG00000002980	432.865272239552	-0.249010619167313	-1.18839185235633	0.0354331037148983	0.249844412142089	-0.330648968670629	-1.25757894505511	0.00517248251640906	0.138331416845875
IGIP	Igip	ENSMUSG00000110185	2795.82924347768	0.106616649461219	1.07670023917305	0.0354340209651713	0.249844412142089	0.0617807413753343	1.04375328731071	0.223159542456602	0.7059574225765
GNG5	Gng5	ENSMUSG00000068523	235.689822266193	-0.19810251719632	-1.14718853998036	0.0354668339464119	0.249918495305408	-0.245681181103386	-1.18565245499575	0.00898529627499364	0.185587633022702
ZSWIM3	Zswim3	ENSMUSG00000045822	200.773692643323	0.230732737398554	1.17343077737266	0.0355362464847878	0.24991939808085	0.233624475822794	1.17578516119233	0.0323586931696296	0.345346855044322
KPNA3	Kpna3	ENSMUSG00000021929	2692.72411597479	0.160929405819145	1.11800714312585	0.0355618868445928	0.24991939808085	0.104094803684476	1.07481980006805	0.174163507698087	0.662923611074734
TCERG1L	Tcerg1l	ENSMUSG00000091002	234.657921313553	-0.240088460693158	-1.18106507772642	0.0355813504508599	0.24991939808085	-0.054348345986351	-1.03838996476485	0.628644231360616	0.922248368814766
IFT52	Ift52	ENSMUSG00000017858	672.502637406638	0.171800273828515	1.12646327054078	0.0355908409487672	0.24991939808085	0.147860147017619	1.10792494185507	0.0702195736114189	0.480933517431484
ARHGEF28	Arhgef28	ENSMUSG00000021662	1304.673227519	0.257279026110277	1.19522234587023	0.0356007996552156	0.24991939808085	0.418597865267136	1.3366278737517	0.000616150545267902	0.0439828091665896
ACTB	Actb	ENSMUSG00000029580	24607.1400807817	-0.156169509549632	-1.11432457076739	0.0356777739458382	0.24993695542127	-0.12820169962637	-1.09293052833488	0.0845901735012557	0.513442817333636
SCHIP1	Schip1	ENSMUSG00000027777	4424.80268209583	-0.19523958856362	-1.14491428088349	0.0356877137561545	0.24993695542127	0.0561919861830604	1.0397177860828	0.544858388174621	0.890919767079208
ABCB10	Abcb10	ENSMUSG00000031974	792.447563724012	0.127664854042343	1.09252391033256	0.0357045796705853	0.24993695542127	0.0941174320453684	1.06741221939411	0.120711217640605	0.584772519572748
DIS3	Dis3	ENSMUSG00000033166	485.975108579067	0.221967666859069	1.16632323029613	0.0357147168860489	0.24993695542127	0.102580685830306	1.07369236140887	0.331910246812407	0.79330523961181
KNOP1	Knop1	ENSMUSG00000030980	694.446178755864	0.208238027976129	1.15527637605503	0.0357400393548433	0.24993695542127	0.310436276945339	1.24008264936342	0.00173377987343032	0.0791592616555304
MRPL53	Mrpl53	ENSMUSG00000030037	350.015730878409	-0.170415624788145	-1.12538264852324	0.0357650025143337	0.24993695542127	-0.0628242195364193	-1.04450849038652	0.43047054631728	0.846798770417654
PORCN	Porcn	ENSMUSG00000031169	1619.55109768207	-0.125471148747443	-1.09086392385099	0.0358173818541475	0.24993695542127	-0.0898789147021042	-1.06428085368415	0.131424887299608	0.600380472281985
PRKCI	Prkci	ENSMUSG00000037643	1944.82150933772	0.153028060801667	1.11190078407231	0.035825764821462	0.24993695542127	0.0610968241948481	1.04325860783106	0.402261512578948	0.833135090292434
SLC35C2	Slc35c2	ENSMUSG00000017664	1217.31841326628	-0.162452545496486	-1.11918811361803	0.0358399150049923	0.24993695542127	-0.0614750663758815	-1.04353216262452	0.424564178476473	0.845586068372993
TJAP1	Tjap1	ENSMUSG00000012296	504.887881953999	-0.21676312392278	-1.16212328284833	0.0358577770619438	0.24993695542127	-0.092217700666637	-1.06600758298721	0.368901595745425	0.814870348322006
COX5A	Cox5a	ENSMUSG00000000088	1996.76566061598	-0.14259668244769	-1.10389020221747	0.035870994673099	0.24993695542127	-0.104256988285698	-1.07494063573628	0.124171324211345	0.589859970948626
SNED1	Sned1	ENSMUSG00000047793	480.559716551933	0.593650992185062	1.50906086173844	0.0359346052046231	0.250012767370086	0.0500976593905182	1.03533500570945	0.859569641697989	0.975277559170785
NAAA	Naaa	ENSMUSG00000029413	761.7377479572	-0.156139588820454	-1.11430146050707	0.0359414127332427	0.250012767370086	-0.0976111757783487	-1.07000028120469	0.186422235269931	0.673245285754289
KLHL3	Klhl3	ENSMUSG00000014164	2517.96454412967	-0.184734736954532	-1.13660797008381	0.0359638362404693	0.250012767370086	0.0717718413797255	1.05100668186003	0.413717414660533	0.83984898187795
ZMYM1	Zmym1	ENSMUSG00000043872	365.454742045932	0.220853683414969	1.16542299618931	0.035971133613047	0.250012767370086	0.175711291009246	1.12952115463713	0.0933503496434028	0.528697638878742
PKP4	Pkp4	ENSMUSG00000026991	5655.14064139729	-0.101593107543077	-1.07295763065165	0.0360707255221283	0.250292928725735	-0.102379860889241	-1.07354291250095	0.03444016124087	0.354527153044313
HS3ST1	Hs3st1	ENSMUSG00000051022	387.380882860535	-0.222093085978203	-1.16642462774086	0.0360715387977759	0.250292928725735	-0.318498332987244	-1.24703186727426	0.00266699454697309	0.0978878964068329
MRPL54	Mrpl54	ENSMUSG00000034932	315.727665501345	-0.224740736407526	-1.16856722901196	0.0360784612542005	0.250292928725735	-0.0336050657781238	-1.02356666321453	0.749943050687062	0.958968528799514
CARNS1	Carns1	ENSMUSG00000075289	221.631840630538	-0.268504551466387	-1.20455857595048	0.03615042345198	0.250463447455786	-0.325277700311223	-1.25290558368705	0.0114523400091102	0.2128615373521
SULT1A1	Sult1a1	ENSMUSG00000030711	374.530421960038	-0.567595452166172	-1.48205136774192	0.0361958544983067	0.250463447455786	-0.265482773406497	-1.20203822392039	0.325847104544048	0.791160458968657
ARL8B	Arl8b	ENSMUSG00000030105	6039.50131816006	0.153134114144622	1.11198252354334	0.0362208057794511	0.250463447455786	0.0535606016289536	1.0378231349543	0.463620218929257	0.857426203570545
TBL1X	Tbl1x	ENSMUSG00000025246	2136.11493351518	0.109459613570049	1.07882406856383	0.0362303127444303	0.250463447455786	0.0634028223195492	1.04492748172501	0.224973498839096	0.707275744371341
EFNB2	Efnb2	ENSMUSG00000001300	1767.89664927512	0.123784540518316	1.08958937519229	0.0362531790965874	0.250463447455786	0.250081148464366	1.18927400720275	2.14372160287685e-05	0.00468858343993587
RIDA	Rida	ENSMUSG00000022323	539.704259791803	-0.163876067440918	-1.12029297296872	0.036265851048765	0.250463447455786	-0.0261040526302676	-1.01825863778568	0.736031463801467	0.955601440428039
RMND5B	Rmnd5b	ENSMUSG00000001054	1338.70214979726	-0.118404601703859	-1.08553376554555	0.0363222506557092	0.250463447455786	-0.0892104420437345	-1.06378783344539	0.112255557696391	0.567082270224001
SPP1	Spp1	ENSMUSG00000029304	203.254704612718	-0.328316985354032	-1.25554782681378	0.0363313553606525	0.250463447455786	-0.0171522268739901	-1.01195997298635	0.911667037498567	0.983583499530831
CLIC5	Clic5	ENSMUSG00000023959	307.055564848642	-0.193289205687373	-1.14336751430319	0.036341981227347	0.250463447455786	-0.0927720523223853	-1.06641727221508	0.309503957322059	0.778195091146468
CELF1	Celf1	ENSMUSG00000005506	7351.73018090189	0.0992775364886198	1.07123688110308	0.0363511340420144	0.250463447455786	0.0432267376022743	1.03041588366203	0.362051641665929	0.81059916046642
ADORA1	Adora1	ENSMUSG00000042429	6359.73430813839	-0.122107054480706	-1.08832319716572	0.0363712985550306	0.250463447455786	-0.0767980187261662	-1.05467464937958	0.187719324664732	0.674648119541674
ITFG2	Itfg2	ENSMUSG00000001518	490.714632290225	-0.183738342826883	-1.13582324532759	0.0363995262565045	0.250503864974126	-0.0721708589461837	-1.05129740728449	0.407578020954372	0.8365330611335
PIANP	Pianp	ENSMUSG00000030329	4111.67515132779	-0.0890449279030805	-1.06366579668468	0.0365112132005505	0.250958966369742	-0.147339856272431	-1.10752545398957	0.000532519776414025	0.0408760132222419
NUP98	Nup98	ENSMUSG00000063550	1112.1570290473	0.1330394900858	1.0966016048405	0.0365377482229533	0.250958966369742	0.128718484607022	1.0933220949777	0.0424228707545531	0.383503302680221
CUL4B	Cul4b	ENSMUSG00000031095	942.635251502244	0.174321768996661	1.12843378767311	0.0365385610208351	0.250958966369742	0.125878897325716	1.09117227805196	0.131263244860976	0.600380472281985
ZDHHC20	Zdhhc20	ENSMUSG00000021969	1408.49316395144	0.147163136018829	1.10738979802159	0.0365634597382572	0.250958966369742	-0.0518977414555374	-1.03662762201989	0.462157988396933	0.856534891000749
TMEM19	Tmem19	ENSMUSG00000069520	967.449811896811	0.130736724214561	1.09485265414006	0.0365894440327466	0.250958966369742	0.0939994882023259	1.06732495940517	0.132068681367528	0.601428570083841
ISYNA1	Isyna1	ENSMUSG00000019139	955.239465277102	-0.173350420909012	-1.12767428337198	0.036600049183163	0.250958966369742	-0.0332480872645168	-1.02331342459277	0.686963740255093	0.941040062317111
CDH19	Cdh19	ENSMUSG00000047216	446.484819249441	-0.269297377711339	-1.20522071734767	0.0366345484616367	0.250986290732236	-0.288093194107811	-1.22102538498302	0.0252724276152066	0.312483679937753
POLR1A	Polr1a	ENSMUSG00000049553	1116.38526213286	0.150189742263932	1.10971541148177	0.0366488371686842	0.250986290732236	0.197937142894927	1.14705704675069	0.00573935033990447	0.147797528269217
TUBA1B	Tuba1b	ENSMUSG00000023004	16778.9515678416	-0.119692796352023	-1.08650348072826	0.0367113245916053	0.251260647968446	-0.127156759319917	-1.09213920817519	0.0264339612231949	0.319005763332978
ACVR2A	Acvr2a	ENSMUSG00000052155	1552.89904000801	0.116594742090061	1.08417281825817	0.036931879109541	0.25261585686404	0.26182596593869	1.19899526880618	2.41683982943296e-06	0.000941152797968943
TMEM67	Tmem67	ENSMUSG00000049488	332.434092646038	0.171872722302127	1.12651984008	0.037063685513054	0.253340949337576	0.156013430652662	1.11420402336318	0.0570963871362363	0.440574946720095
NUDCD1	Nudcd1	ENSMUSG00000038736	434.004493793062	0.187056613104615	1.13843870191491	0.037083109328242	0.253340949337576	0.167923781424644	1.12344054932372	0.0610376862528952	0.451817678848039
LSM8	Lsm8	ENSMUSG00000044155	379.786504888876	-0.190007729580476	-1.14076982779666	0.0371822002835888	0.253619630336267	-0.00787308918573583	-1.00547212726352	0.930419149156372	0.986547214244631
ZNF445	Zfp445	ENSMUSG00000047036	6421.26455936076	0.135587128366525	1.09853979158176	0.037202904661459	0.253619630336267	0.110032388014105	1.07925246508407	0.0907764426883233	0.525664025834565
XPO1	Xpo1	ENSMUSG00000020290	2201.52250119771	0.10518264866435	1.07563055925509	0.0372085981539051	0.253619630336267	0.0437202114967501	1.03076839774014	0.386640160008306	0.823368159588359
FMR1	Fmr1	ENSMUSG00000000838	2204.30963185682	0.113251811510886	1.08166354320089	0.0372144477216015	0.253619630336267	0.0707119330886492	1.05023481978043	0.193156758070797	0.679818980445507
ATP6V0E1	Atp6v0e	ENSMUSG00000015575	556.088788632267	-0.177349546077681	-1.13080451303184	0.0372571940772928	0.253732769788506	-0.157677663821225	-1.11549006453618	0.0632767653383996	0.461313623467072
MT-ND5	mt-Nd5	ENSMUSG00000064367	155163.881847974	-0.132685999512773	-1.09633294733992	0.0372858946709576	0.253732769788506	-0.00898033340331182	-1.00624410643954	0.887900937711767	0.980054681409991
SMOC1	Smoc1	ENSMUSG00000021136	277.200461306541	-0.213412297348598	-1.15942724886422	0.0372989889183925	0.253732769788506	-0.196689631287429	-1.1460656047391	0.0535162095513668	0.426916530789746
NOS1	Nos1	ENSMUSG00000029361	1781.32143043435	0.165087867209877	1.1212343646257	0.0373589516124316	0.253930444147307	0.252329755518776	1.19112907356275	0.00142768298526275	0.0718313289383789
UBL3	Ubl3	ENSMUSG00000001687	3796.84487394138	-0.139272223580699	-1.10134939321936	0.0373733757942618	0.253930444147307	-0.127029583969009	-1.09204293899738	0.0573939822246187	0.44097801741976
PRRC1	Prrc1	ENSMUSG00000024594	731.079864952556	0.155048365620816	1.1134589457504	0.0374086912876513	0.254016349810209	0.0668899776809557	1.04745624330165	0.370164918514032	0.815742317321606
ZBTB1	Zbtb1	ENSMUSG00000033454	552.456224098457	0.180760178239646	1.13348097655985	0.0375095694815736	0.254547072363144	0.0118321000027784	1.00823511025951	0.892303052768637	0.98015313481209
TMEM198	Tmem198	ENSMUSG00000051703	1885.72688427541	-0.135256132885608	-1.09828778406247	0.0375582624456629	0.25472322786998	-0.0663723169097067	-1.04708046760172	0.305230259657197	0.775032065059841
GRHPR	Grhpr	ENSMUSG00000035637	566.71355219088	-0.191459667612992	-1.14191848416646	0.0376404940561561	0.255126494497987	-0.21790956165329	-1.16304713122819	0.0177271383220801	0.260372652665146
ATG7	Atg7	ENSMUSG00000030314	831.78108426346	0.128401232207131	1.09308169703229	0.0376888577099432	0.255163199725333	0.0611019138399994	1.04326228832162	0.322121435613148	0.787232640593835
OCIAD2	Ociad2	ENSMUSG00000029153	3060.26496645964	-0.169115754379785	-1.12436913371686	0.037707878135718	0.255163199725333	-0.0919343924192906	-1.06579826703339	0.257999617628231	0.735150114631689
EML1	Eml1	ENSMUSG00000058070	1672.15359887482	0.125352499291982	1.09077421321586	0.0377682004928003	0.255163199725333	0.160525471375687	1.11769416057225	0.00763447312789426	0.167664371334195
GPR137C	Gpr137c	ENSMUSG00000049092	1010.82788862145	0.212871934837876	1.15899306583454	0.037779788180952	0.255163199725333	0.0655894298579051	1.04651241729495	0.523027935009405	0.882219808263925
SLC35A2	Slc35a2	ENSMUSG00000031156	653.968006749288	-0.160019047929192	-1.11730188973226	0.0378034168751399	0.255163199725333	-0.0774952715764196	-1.05518449561601	0.311418570807164	0.779694041321497
CAPNS1	Capns1	ENSMUSG00000001794	2726.61460449157	-0.12574534117892	-1.09107126847232	0.0378051821744051	0.255163199725333	0.0117745171102115	1.00819486895156	0.845408958887265	0.973741015907372
PPT2	Ppt2	ENSMUSG00000015474	577.546761864109	-0.172265951870222	-1.12682693289855	0.0378053294844745	0.255163199725333	-0.0414199404123455	-1.02912622288868	0.614353892767682	0.917812378139366
GM2A	Gm2a	ENSMUSG00000000594	1379.58156742667	-0.109644846436068	-1.0789625916042	0.0378423286484588	0.255259151220549	0.00779457697325719	1.00541741043767	0.881616878598455	0.979398799089527
BRWD3	Brwd3	ENSMUSG00000063663	470.456252611117	0.185404987159371	1.13713614041268	0.0379257448772928	0.255514158511839	0.156135338931644	1.11429817800439	0.0792659797271504	0.502151776969386
MDM4	Mdm4	ENSMUSG00000054387	3104.07294834342	0.171615225517635	1.12631879318995	0.0379816103485261	0.255736756216879	0.0482392879369573	1.03400222345341	0.559838362963344	0.896474621795957
RHBDF1	Rhbdf1	ENSMUSG00000020282	408.027647690457	-0.281301660992724	-1.21529087715305	0.0380484452953496	0.255947260225737	-0.197479851353026	-1.14669352130162	0.144244912887301	0.620257010277039
CPNE1	Cpne1	ENSMUSG00000074643	1149.24858479281	0.171723932543773	1.12640366447322	0.03807586707873	0.255947260225737	0.159972908917903	1.11726615773158	0.0530508021539485	0.425972427811673
MTHFSD	Mthfsd	ENSMUSG00000031816	1332.24710056763	-0.162019239622905	-1.11885202182412	0.0380855765758074	0.255947260225737	-0.0250827724765017	-1.01753807015732	0.747439403468493	0.958968528799514
ALDH1A1	Aldh1a1	ENSMUSG00000053279	836.206819150261	-0.172025687976691	-1.12663928874931	0.0381042511653454	0.255947260225737	-0.144632689896377	-1.10544917017147	0.0806608942067395	0.504834118739633
MTMR9	Mtmr9	ENSMUSG00000035078	2045.62791106192	0.113880562570916	1.08213505332644	0.0381398820183827	0.256033096545213	0.138470150293885	1.10073726287076	0.0115455734809317	0.212991441141833
FAM78B	Fam78b	ENSMUSG00000060568	922.047738191073	0.120380661187398	1.08702163994716	0.0383392990741328	0.2565469128226	0.0730770856514409	1.05195798560781	0.207987195490624	0.693644774120842
TUBB4A	Tubb4a	ENSMUSG00000062591	20208.3687814996	-0.137525910419954	-1.10001706911535	0.0383808003863945	0.2565469128226	-0.139030024830241	-1.10116451488401	0.0362749917249535	0.359199506920525
ADARB2	Adarb2	ENSMUSG00000052551	623.581652128883	0.150913170543994	1.11027200923888	0.0384119239405285	0.2565469128226	0.095141479919312	1.06817015452102	0.191306348187904	0.678482619613147
PHACTR3	Phactr3	ENSMUSG00000027525	4306.43163731815	-0.160276511950518	-1.11750130173504	0.0384293069890117	0.2565469128226	-0.0218762509716646	-1.01527901026742	0.777210016358146	0.961576369796606
VGLL4	Vgll4	ENSMUSG00000030315	699.628797446007	0.241573139895456	1.18228113883651	0.0384389595620618	0.2565469128226	5.65577079947569e-05	1.00003920358427	0.999613759774557	0.999738993269893
KIF13A	Kif13a	ENSMUSG00000021375	896.871588172465	-0.220718408156251	-1.16531372465106	0.0384391851296551	0.2565469128226	-0.30070100957007	-1.23174277523231	0.00482250478075032	0.135504800145205
SETX	Setx	ENSMUSG00000043535	2691.36911310666	0.161898795508306	1.11875861780438	0.0384631773138158	0.2565469128226	0.251466180059785	1.19041629504231	0.00129933349884113	0.068016913581959
ESYT2	Esyt2	ENSMUSG00000021171	1633.70573776402	0.124530302752083	1.090152754589	0.038466986551709	0.2565469128226	0.203788985624868	1.1517191749538	0.000689573629018654	0.0462593805080329
ADGRB3	Adgrb3	ENSMUSG00000033569	3001.4747812985	0.0984687589692415	1.07063651201771	0.0384731246910404	0.2565469128226	0.0164411238249836	1.01146130176063	0.729851450131978	0.953912300561907
ETHE1	Ethe1	ENSMUSG00000064254	198.3322860418	-0.215859368261979	-1.16139551532344	0.0384737039584046	0.2565469128226	0.00659178313407243	1.00457953003736	0.948144007135302	0.990625435537534
BASP1	Basp1	ENSMUSG00000045763	10036.7272845985	-0.0972917676961626	-1.06976341277593	0.0384793711355968	0.2565469128226	-0.0567492010311244	-1.04011943581969	0.226818544314288	0.709069230191961
SGMS1	Sgms1	ENSMUSG00000040451	1207.58852258824	-0.113250076917842	-1.08166224268701	0.0384911960420198	0.2565469128226	-0.0794482045163792	-1.05661383437942	0.14471009759416	0.620770632454405
SLC37A3	Slc37a3	ENSMUSG00000029924	1443.19609037967	0.138295801843827	1.10060424776047	0.0385985958997559	0.256644656075067	0.168165403071948	1.12362871818871	0.0116586421015739	0.213513294114574
ELOVL6	Elovl6	ENSMUSG00000041220	1115.45477913251	-0.146639340489135	-1.1069878138709	0.0386068083804054	0.256644656075067	-0.0305532288845054	-1.02140372732714	0.66467383220914	0.933349375993943
MCM3AP	Mcm3ap	ENSMUSG00000001150	2102.02510087159	-0.228992910879391	-1.17201652460092	0.0386088160060973	0.256644656075067	0.00274087422694323	1.00190163506165	0.980232489597047	0.9971940247048
OSBPL11	Osbpl11	ENSMUSG00000022807	551.613160272726	0.180358074078734	1.13316509975052	0.0386743216665949	0.256644656075067	0.128953181130056	1.0934999702457	0.139541147567876	0.612914287729747
PDP1	Pdp1	ENSMUSG00000049225	3295.57712079741	-0.211597674735075	-1.15796983739345	0.0386878667563973	0.256644656075067	-0.0439030946594756	-1.03089907132535	0.667599917842147	0.93523736845378
S100A1	S100a1	ENSMUSG00000044080	657.585313649406	-0.19285862523757	-1.14302632075545	0.038702333853327	0.256644656075067	-0.0758846763676061	-1.05400716654215	0.412765436280333	0.839328699670338
LEMD2	Lemd2	ENSMUSG00000044857	918.994788654711	0.151559249434031	1.11076933121591	0.038712012989213	0.256644656075067	0.0645810905982946	1.04578123652282	0.377005572233669	0.81945836107922
ARPC2	Arpc2	ENSMUSG00000006304	4302.44680694122	-0.121402783631286	-1.08779204731845	0.0387120197042899	0.256644656075067	-0.0428839815795483	-1.03017110615266	0.464441714433311	0.858051632760412
DGKQ	Dgkq	ENSMUSG00000004815	1593.22199135707	0.190917475330666	1.14148941007665	0.0388390583632826	0.25718251176254	0.175085494842486	1.12903130979381	0.0580527491731288	0.443266472165555
WDR46	Wdr46	ENSMUSG00000024312	260.229412174302	-0.194860392326449	-1.14461339252904	0.0389421523846737	0.257567248271036	-0.0334852792658415	-1.02348168032679	0.718078151263289	0.951554074770683
SRFBP1	Srfbp1	ENSMUSG00000024528	322.429145176147	0.192715157931871	1.14291265934507	0.0389431380374093	0.257567248271036	0.20678872741705	1.15411639287951	0.0263780828031194	0.318813376256325
YAE1D1	Yae1d1	ENSMUSG00000075054	1220.34165910236	0.138175508607841	1.10051248219444	0.038980260938959	0.257660674666724	0.128815879214439	1.09339590632908	0.053632910373864	0.427049757038336
KLC2	Klc2	ENSMUSG00000024862	8320.55279550604	-0.118894985867888	-1.08590281030884	0.0390975276729288	0.258283431631777	-0.124230189346937	-1.0899260015892	0.031017077813036	0.338264115002003
PPME1	Ppme1	ENSMUSG00000030718	7593.13908940656	-0.118121336177852	-1.08532064766622	0.0391999133709045	0.258786116967078	-0.0547136556847766	-1.03865293229742	0.339064078312724	0.795588085622796
SLC25A12	Slc25a12	ENSMUSG00000027010	4446.99991323285	0.129355345097939	1.09380483549754	0.0392198167270705	0.258786116967078	0.00314122733586153	1.00217970498187	0.960083796856992	0.992997498249777
RHBDL1	Rhbdl1	ENSMUSG00000025735	1098.13047954061	-0.175763500662677	-1.12956203158855	0.0392862774122736	0.259072073058925	-0.00772631561675422	-1.0053698400706	0.927443193600079	0.98567588975347
GNAS	Gnas	ENSMUSG00000027523	29688.4598606115	-0.0918571137858065	-1.06574117858057	0.0393454626696897	0.25915467077644	-0.073513739284666	-1.0522764249063	0.0990277259202693	0.543138671261773
OS9	Os9	ENSMUSG00000040462	3714.16464003879	-0.102707415464384	-1.07378668114567	0.0393568971355477	0.25915467077644	-0.0468825424534094	-1.03303027972072	0.345545571394992	0.798289768903552
SH2B3	Sh2b3	ENSMUSG00000042594	647.361760408027	-0.172826731924038	-1.12726501917265	0.0393869575267481	0.25915467077644	-0.0348896249537618	-1.02447844113104	0.675027706180404	0.936359023186475
L1CAM	L1cam	ENSMUSG00000031391	4694.06005611955	0.131943583398654	1.09576891555747	0.039391324913627	0.25915467077644	0.059944038795937	1.04242532505525	0.349291684774654	0.800917857117927
KAT6A	Kat6a	ENSMUSG00000031540	1978.66320344919	0.134131862644137	1.09743223854345	0.0395088593683018	0.259516371422421	0.0479389917459879	1.03378701884906	0.461440974165369	0.85617275927069
BORCS8	Borcs8	ENSMUSG00000002345	452.60764392351	-0.181504357990805	-1.13406580644956	0.0395094820514243	0.259516371422421	-0.100846016033129	-1.07240214941819	0.248311430751796	0.72784947446983
NLN	Nln	ENSMUSG00000021710	936.809989174386	0.205382583001153	1.15299206399339	0.0395157916500045	0.259516371422421	0.0401610750754834	1.02822862067184	0.687775848725316	0.941204182801783
COG5	Cog5	ENSMUSG00000035933	1166.66649719001	0.173443462659736	1.1277470112666	0.0395469408996361	0.259568790767149	0.106263799758702	1.07643693549964	0.20731519471857	0.693644774120842
MYNN	Mynn	ENSMUSG00000037730	376.777350894705	0.234312125976075	1.17634572426611	0.0395809557886016	0.259639946519609	0.182572232708152	1.13490554629849	0.107134487784397	0.557579876218649
SELENOP	Selenop	ENSMUSG00000064373	5996.38413376825	-0.20008111890715	-1.14876294506789	0.0396258564710361	0.259782384962837	-0.0666920789875841	-1.047312570523	0.492542141159339	0.867866104006569
ZMIZ2	Zmiz2	ENSMUSG00000041164	9272.98817770167	-0.117805888389508	-1.08508336635454	0.0396554703260482	0.25982449680295	-0.134725824108499	-1.09788414739457	0.0185704822002643	0.266595746612702
ZNF334	Zfp334	ENSMUSG00000017667	780.806322999777	0.138765584684182	1.10096269439433	0.0397419959358581	0.260118101002765	0.163030772994288	1.1196367704917	0.015232001953974	0.243194143197148
